P1 Number of NaNs,P2 Number of NaNs,Prior,P1 Alg,P2 Alg,Time Horizon,Agent Alg,Market Share for P1,P1 Regret Mean,P1 Regret Std,P2 Regret Mean,P2 Regret Std,Abs Average Delta Regret,Memory Size
17,14,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.45699320271891242,0.051325820053641918,0.082381678233076683,0.048652626399165171,0.097618553806743738,0.099254578668207347,25
30,27,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMax,0.094733306677329071,0.056849389955432629,0.086208008089740176,0.062630426204504652,0.093632089660908621,0.11504980809452801,100
29,24,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMax,0.27932826869252303,0.05599537561739109,0.08607248262292945,0.055291827324942013,0.092580488594389734,0.11250618124321735,100
28,23,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMax,0.46647101159536175,0.05576276030571669,0.085604133274977123,0.053915746963613398,0.092933769304888544,0.11147246067013401,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.099886445421831269,0.027672987901843527,0.025423914600756277,0.032110782395279786,0.047297789962566339,0.035026631189129055,10
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.31249260295881648,0.013187085187197993,0.011500398867066636,0.019065221027629281,0.02456877657061407,0.017199699052600159,10
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.51984646141543378,0.0089690345655916784,0.0072630273941931816,0.016156162854749485,0.022082877770389673,0.013313321018201858,10
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.094784486205517812,0.037599935377405025,0.041649766595495609,0.038909860211802837,0.06717825615271536,0.051215435234907444,25
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.31212315073970415,0.014643347342827904,0.015165630319970294,0.02457111125534156,0.04720009349477422,0.022785375445481992,25
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.5140327868852459,0.0097513440882082605,0.0086574140479013049,0.016725190047888996,0.022217429309343589,0.013397933378462294,25
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.10205037984806077,0.046666152612873497,0.051848457286212943,0.059985305892060463,0.080811442800813357,0.073090761142129979,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.31203518592562973,0.026742667527166725,0.037974278537484085,0.045870944362591044,0.077069136859568607,0.05568509861520262,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.53244142343062761,0.018331696927265519,0.030249701578924187,0.03864276846124301,0.072502740978094032,0.044822686411650707,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.10166333466613356,0.025632771328587288,0.019631534954389442,0.03051834868238136,0.05999395747056524,0.039238153906859599,10
0,0,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.31270051979208313,0.011966904090629641,0.0075869288450735256,0.027139056078087632,0.059539939283850124,0.030764660699533444,10
0,0,Uniform,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.53001359456217512,0.0085522262157428208,0.0056333765671018766,0.026548889595373409,0.059604946406518797,0.028833451466360158,10
0,0,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.098013594562175149,0.035335646918310731,0.035432685329807,0.045019325876835194,0.073939255664020681,0.061781737809128968,25
0,0,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.33089004398240712,0.012912486787117164,0.009941430409884008,0.040087057316229135,0.067033336770465926,0.045016051550585662,25
0,0,Uniform,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.56619272291083578,0.0084537725572812247,0.005839088713204643,0.037854992980874566,0.064541054675509968,0.040849192827079897,25
0,0,Uniform,ThompsonSampling,DynamicGreedy,1000,HardMaxWithRandom,0.092094362255097942,0.050781627427540936,0.05071210332263109,0.049811952447936035,0.076887955842017436,0.082475546935208033,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,3000,HardMaxWithRandom,0.27147700919632151,0.02751233402721202,0.035786936340181007,0.039617569516056064,0.072456973498032859,0.059184148972074302,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,5000,HardMaxWithRandom,0.49550899640143947,0.014764229892016822,0.021861007410894008,0.037887244089196824,0.071164791604509503,0.047865477392223271,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.097610555777688915,0.040615906926093806,0.070086711382239597,0.029165216902048159,0.045776547594914688,0.05205006150843132,10
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.28466053578568568,0.035484366137821945,0.062286138656903134,0.020052237606078705,0.030066040460677994,0.042837235334600106,10
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.47155857656937228,0.034847381931918379,0.062405600416210044,0.017826427872490173,0.028276647225421659,0.042193381344479891,10
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.11588964414234308,0.029696157554073961,0.070686923868386251,0.042129332878529151,0.059294560038868217,0.060097558589994229,25
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.31851739304278287,0.024775541243305971,0.062299421349882783,0.021661249337056675,0.033529290555560212,0.037410140092865959,25
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.51251179528188728,0.023684890884364655,0.061742093056254339,0.016871639991145142,0.024063694975060147,0.032703208429862574,25
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,HardMaxWithRandom,0.094853258696521378,0.072919025150621306,0.095471809334795876,0.043954932692268509,0.05690788354493561,0.081878578067530919,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,HardMaxWithRandom,0.26484446221511398,0.063979732337959935,0.093562442471180535,0.030778266153127627,0.051562092879740999,0.074817686594503344,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,HardMaxWithRandom,0.43054778088764489,0.060145855767304433,0.091406723171787815,0.025470962886895772,0.044907022142113409,0.068006965420815663,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.10200239904038386,0.023081271814149429,0.016488795482363129,0.033098169504453163,0.048169042207093983,0.030262346082464059,10
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,SoftMax,0.31022790883646539,0.011129639955408555,0.0072188255861203102,0.022461261859995169,0.029857630024297938,0.01794015294851983,10
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,SoftMax,0.51783606557377049,0.0077927580412084389,0.0049950018040133557,0.019141693202850859,0.026857839435976506,0.014816183873289531,10
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.10072770891643341,0.025169605876507194,0.016179323305549852,0.034726226562477078,0.053062898159209802,0.033139445823135896,25
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,SoftMax,0.3063238704518193,0.011928595385226063,0.0093949072645001363,0.020171879618882067,0.025767546373384013,0.016380014022921975,25
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,SoftMax,0.50929228308676533,0.008248589604120048,0.0061268042362688417,0.01583599812476294,0.018959877777850635,0.012099329387837261,25
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,1000,SoftMax,0.10334746101559376,0.022971455432611896,0.017308913180117354,0.031036032150269274,0.045036162054594688,0.028899538907910798,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,3000,SoftMax,0.31197760895641752,0.012006687625893239,0.0083215987519131823,0.020976290082786817,0.02716006476871604,0.016589062463390154,100
0,0,Uniform,ThompsonSampling,DynamicEpsilonGreedy,5000,SoftMax,0.51573290683726503,0.0089625832018271727,0.0067871945542672396,0.017494991848339848,0.022536091085752715,0.013673506537484992,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.10128108756497402,0.025010919622383127,0.014001080051488179,0.032851228361264889,0.063349029290766024,0.041696963239597706,10
0,0,Uniform,ThompsonSampling,DynamicGreedy,3000,SoftMax,0.31275009996001596,0.012096501634503883,0.0077585666244003489,0.031316926804701356,0.063487375479492986,0.035335249544480557,10
0,0,Uniform,ThompsonSampling,DynamicGreedy,5000,SoftMax,0.52551779288284683,0.0087147386515204137,0.0063372727402461297,0.031019328132795822,0.063510424300529278,0.033888832514112038,10
0,0,Uniform,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.1035249900039984,0.024011460317840898,0.019847935978155238,0.047677901856206982,0.072682542612038964,0.051744531359159539,25
0,0,Uniform,ThompsonSampling,DynamicGreedy,3000,SoftMax,0.32597041183526598,0.011415567086808201,0.0091515276351803142,0.044129411391547413,0.068918482488891999,0.045786333042128702,25
0,0,Uniform,ThompsonSampling,DynamicGreedy,5000,SoftMax,0.54828308676529391,0.0079553131738258377,0.0063409246618968415,0.043682997907957793,0.069100654991829366,0.044754037729698624,25
0,0,Uniform,ThompsonSampling,DynamicGreedy,1000,SoftMax,0.10044142343062773,0.02654357947905548,0.021561979542738155,0.036971854921847777,0.063443029037309071,0.044092327384859402,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,3000,SoftMax,0.31752259096361463,0.012188337926905726,0.0092462171133658108,0.035685597816442531,0.064439968126860037,0.038655284596992009,100
0,0,Uniform,ThompsonSampling,DynamicGreedy,5000,SoftMax,0.53860215913634557,0.0083744071771486659,0.0068273157699634572,0.034926044124599133,0.062575572748133634,0.036887591130211159,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.1014906037584966,0.039768547230912908,0.073881088324581984,0.043202280300764957,0.061720537267140441,0.059599021443916864,10
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,SoftMax,0.29679968012794877,0.036694475962303262,0.072775857490202461,0.027861547743956064,0.036427058851587986,0.048641941768858415,10
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,SoftMax,0.48930347860855661,0.03621261224429978,0.072941018520867665,0.022590789996898033,0.031142338546256611,0.047002218268259524,10
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.095878448620551796,0.042591914124447343,0.070148625024059455,0.025719658895185196,0.033775992056297867,0.049009111515182995,25
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,SoftMax,0.28424150339864057,0.039878225916154246,0.069669578397142717,0.017424091614949608,0.021753221388151518,0.044559108363402537,25
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,SoftMax,0.46851179528188719,0.039309096054204622,0.069729162529368019,0.014371436253440312,0.016180326210230991,0.043206938892867475,25
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,1000,SoftMax,0.096035185925629762,0.04763574414496926,0.07563097867113866,0.032863500652859839,0.046452096318120993,0.053730368032886368,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,3000,SoftMax,0.28322750899640148,0.045390550476307953,0.076200910146740269,0.023947368128024903,0.038781725297302949,0.051140864856546932,100
0,0,Uniform,DynamicGreedy,DynamicEpsilonGreedy,5000,SoftMax,0.46246781287485006,0.044805596230431288,0.076302501472867656,0.017483382815466908,0.01981108195376196,0.048485775650696616,100
